"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2026-01-01 ~ 2026-06-21"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 광주광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"66","광주광역시 광산구 월계동","757-6","0757","0006","벽산","101.8800","202606","17","32,000","-","13","개인","개인","1998","첨단중앙로181번길 16","-","중개거래","광주 광산구","-"
"67","광주광역시 남구 압촌동","508","0508","0000","에너지밸리풍경채퍼스트파크","84.9284","202606","17","28,500","-","2","개인","개인","2022","도시첨단산업로 58","-","중개거래","광주 남구","-"
"68","광주광역시 남구 주월동","535","0535","0000","호반베르디움2차","84.8580","202606","17","35,000","-","18","개인","개인","2008","회재로 1174-14","-","중개거래","광주 남구","-"
"69","광주광역시 남구 지석동","443","0443","0000","한일베라체","84.7830","202606","17","20,800","-","9","개인","개인","2008","회재로 211","-","중개거래","광주 남구","-"
"70","광주광역시 광산구 신창동","1118","1118","0000","신창3차호반베르디움","84.8581","202606","17","33,500","-","9","개인","개인","2005","신창로161번길 19","-","중개거래","광주 광산구","-"
"71","광주광역시 서구 유촌동","864","0864","0000","버들마을","49.9500","202606","17","15,000","-","7","개인","개인","2000","상무버들로40번길 14","-","중개거래","광주 서구","-"
"72","광주광역시 광산구 수완동","908","0908","0000","우미린2차","84.9547","202606","17","48,200","-","7","개인","개인","2008","왕버들로132번길 22","-","중개거래","광주 광산구","-"
"73","광주광역시 서구 마륵동","803","0803","0000","한신휴플러스","84.8109","202606","17","51,300","-","6","개인","개인","2013","마륵복개로 98","-","중개거래","광주 서구","-"
"74","광주광역시 북구 문흥동","1011-1","1011","0001","중흥파크맨션2","59.9650","202606","17","16,100","-","7","개인","법인","1994","문산로 30","-","중개거래","광주 북구","-"
"75","광주광역시 광산구 산정동","1125","1125","0000","어등산대방노블랜드","116.1390","202606","17","53,000","-","7","개인","개인","2013","용아로297번길 17","-","중개거래","광주 광산구, 광주 서구","-"
"76","광주광역시 동구 용산동","747","0747","0000","무등산골드클래스2차","59.5439","202606","17","40,000","-","15","개인","개인","2022","남문로 589","-","중개거래","광주 동구","-"
"77","광주광역시 북구 우산동","831","0831","0000","무등산자이앤어울림2단지","59.9494","202606","17","40,500","-","15","개인","개인","2025","동문대로65번길 20","-","중개거래","광주 북구","-"
"78","광주광역시 북구 양산동","205-1","0205","0001","일신1차","59.7850","202606","17","17,800","-","12","개인","법인","1996","양산택지로79번길 15","-","중개거래","광주 북구","-"
"79","광주광역시 북구 용봉동","1463","1463","0000","용봉동금호어울림","102.7879","202606","17","29,800","-","1","개인","개인","2005","설죽로279번길 19","-","중개거래","광주 북구","-"
"80","광주광역시 북구 용봉동","1075","1075","0000","용봉3차대주파크빌","84.5882","202606","17","24,600","-","1","개인","개인","2005","용봉택지로 25","-","중개거래","광주 북구","-"
"81","광주광역시 광산구 월계동","765-2","0765","0002","첨단라인1","60.0000","202606","16","18,400","-","5","개인","개인","1995","월계로 117-32","-","중개거래","광주 광산구","-"
"82","광주광역시 광산구 월계동","761-4","0761","0004","첨단우미2","78.5400","202606","16","19,500","-","4","개인","개인","1997","임방울대로 673-13","-","중개거래","광주 광산구","-"
"83","광주광역시 광산구 월계동","879-4","0879","0004","첨단더리안","19.4101","202606","16","6,200","-","4","개인","개인","2016","첨단중앙로106번길 65-12","-","직거래","-","26.06.17"
"84","광주광역시 광산구 신가동","1304","1304","0000","대방노블랜드","84.9366","202606","16","49,000","-","22","개인","개인","2009","수등로76번길 40","20260617","중개거래","광주 광산구","-"
"85","광주광역시 광산구 신가동","1304","1304","0000","대방노블랜드","84.9366","202606","16","49,000","-","22","개인","개인","2009","수등로76번길 40","-","중개거래","광주 광산구","-"
"86","광주광역시 서구 풍암동","1132","1132","0000","우미광장","59.9550","202606","16","16,000","-","2","개인","개인","2000","풍암순환로 183","-","중개거래","광주 서구","-"
"87","광주광역시 서구 풍암동","1057","1057","0000","현대","59.9500","202606","16","15,400","-","20","개인","개인","2000","풍암순환로 70","-","중개거래","광주 남구, 광주 서구","-"
"88","광주광역시 서구 광천동","895","0895","0000","e편한세상","113.7384","202606","16","59,000","-","11","개인","개인","2010","화운로 278","-","중개거래","광주 북구, 광주 서구","-"
"89","광주광역시 광산구 우산동","1602-2","1602","0002","리버힐","49.7200","202606","16","10,400","-","12","개인","개인","1992","우산로 47","-","중개거래","광주 광산구","-"
"90","광주광역시 서구 광천동","895","0895","0000","e편한세상","134.5698","202606","16","77,000","-","13","개인","개인","2010","화운로 278","-","중개거래","광주 서구","-"
"91","광주광역시 서구 화정동","1062","1062","0000","신동아","84.9400","202606","16","19,000","-","17","개인","개인","1995","월드컵4강로28번길 60","-","중개거래","광주 서구","-"
"92","광주광역시 서구 쌍촌동","543-1","0543","0001","용산그린","59.8500","202606","16","10,800","-","9","개인","개인","1996","운천로162번길 29","-","중개거래","광주 서구","-"
"93","광주광역시 광산구 장덕동","1306","1306","0000","진흥더루벤스","84.9670","202606","16","40,000","-","15","개인","개인","2009","장덕로6번길 35","-","중개거래","광주 광산구","-"
"94","광주광역시 동구 계림동","1869","1869","0000","계림아이파크에스케이뷰","84.9669","202606","16","66,000","-","25","개인","개인","2022","필문대로 70","-","중개거래","광주 동구","-"
"95","광주광역시 광산구 송정동","266","0266","0000","신한화","59.8800","202606","16","10,500","101","6","개인","개인","1997","내상로 80","-","직거래","-","26.06.17"
"96","광주광역시 서구 쌍촌동","1337-3","1337","0003","중흥에스-클래스","84.9608","202606","16","41,000","-","18","개인","개인","2006","상무민주로 104","-","중개거래","광주 서구","-"
"97","광주광역시 서구 화정동","1612","1612","0000","유니버시아드힐스테이트3단지","84.9700","202606","16","52,000","-","6","개인","개인","2016","화운로 24","-","중개거래","광주 서구","-"
"98","광주광역시 광산구 월곡동","614-1","0614","0001","한성1차","47.5400","202606","16","10,800","-","2","개인","개인","1989","월곡산정로 108","-","중개거래","광주 광산구","-"
"99","광주광역시 남구 임암동","728","0728","0000","효천시티프라디움","84.9948","202606","16","42,300","-","7","개인","개인","2019","효천2로 1","-","직거래","-","-"
